Shannon Entropy,Chi-Square (log),Mean Byte,Byte Variance,Serial Correlation,Chunk Entropy StdDev,Chunk Entropy Max,Chunk Entropy Min,High Entropy Ratio,Magic Bytes Mismatch,Ext Entropy Z-Score,Byte Mode Frequency,Compression Estimate,Structural Consistency,Ext Entropy Raw Delta,Is Known Benign Format,label
4.712227,16.768482,59.42283,6582.7407,0.41611353,2.9915833,7.962156,1.6369278,0.36923078,0.0,-0.39388663,0.53511053,0.4556003,0.26065546,-0.39388663,0.0,1
4.286978,17.323492,52.917175,6204.362,0.4082173,2.8554537,7.964598,1.6392525,0.30851063,0.0,-0.6065112,0.5860846,0.4983521,0.22514512,-0.6065112,0.0,1
3.8720193,17.682068,46.86262,5786.5054,0.38621664,2.6887803,7.961181,1.4195257,0.2521739,0.0,-0.8139903,0.6341194,0.53946763,0.19246691,-0.8139903,0.0,1
3.9986095,17.04416,48.672733,5922.7524,0.39041916,2.7314537,7.962402,1.5541619,0.265625,0.0,-0.7506953,0.6196177,0.52632064,0.20361678,-0.7506953,0.0,1
3.6142693,15.71692,43.070415,5470.2715,0.36479348,2.4577065,7.957549,1.6856055,0.2,0.0,-0.9428654,0.66283333,0.5631594,0.21463342,-0.9428654,0.0,1
3.6918101,17.697401,44.243664,5583.736,0.37191287,2.60182,7.9625244,1.6624775,0.2293578,0.0,-0.904095,0.65448457,0.5565214,0.18509938,-0.904095,0.0,1
3.7275589,17.614075,44.7786,5632.598,0.37589914,2.625409,7.9627967,1.6301434,0.23529412,0.0,-0.8862206,0.6504626,0.5528617,0.18332042,-0.8862206,0.0,1
3.7233303,16.371428,44.8213,5629.998,0.37804517,2.6008816,7.9616165,1.6405159,0.23333333,0.0,-0.8883348,0.6508316,0.55334586,0.18496448,-0.8883348,0.0,1
3.9267032,15.783445,47.49431,5827.253,0.39354634,2.6403232,7.9595766,1.656332,0.22222222,0.0,-0.78664833,0.6275827,0.53440905,0.21675216,-0.78664833,0.0,1
4.4471755,17.489885,55.531796,6388.9277,0.40994456,2.908983,7.9643455,1.3380504,0.3277311,0.0,-0.5264123,0.5671153,0.48239425,0.2378669,-0.5264123,0.0,1
3.6167948,17.307627,43.126087,5481.5513,0.3681988,2.5681717,7.962122,1.6248294,0.22222222,0.0,-0.9416026,0.6628434,0.5639923,0.17989329,-0.9416026,0.0,1
4.261455,16.522114,52.47742,6169.5737,0.4019682,2.8447273,7.9660263,1.6819041,0.30952382,0.0,-0.61927253,0.5890242,0.5006638,0.22291932,-0.61927253,0.0,1
3.8293428,17.52636,46.289726,5743.4277,0.38386706,2.6734173,7.9648128,1.5862373,0.24742268,0.0,-0.83532864,0.63895637,0.54330957,0.18812151,-0.83532864,0.0,1
4.7133837,15.830917,59.528812,6591.1978,0.41129154,2.9233477,7.960819,1.6994246,0.34615386,0.0,-0.39330825,0.53486735,0.45463148,0.27412808,-0.39330825,0.0,1
4.870732,17.002449,61.942787,6714.1343,0.41515738,3.0188854,7.9619265,1.6027421,0.38636363,0.0,-0.31463397,0.5156652,0.4386734,0.28280672,-0.31463397,0.0,1
4.5686398,16.851856,57.215122,6460.6924,0.4126365,2.9451768,7.9622793,1.6068081,0.34848484,0.0,-0.46568,0.5525304,0.4698138,0.2509302,-0.46568,0.0,1
4.4688373,17.39054,55.795208,6391.782,0.41335675,2.9157197,7.9634724,1.6238374,0.33333334,0.0,-0.51558137,0.5645248,0.4802405,0.24327485,-0.51558137,0.0,1
4.707149,16.502079,59.48334,6607.215,0.4160457,2.9600573,7.9603887,1.5188621,0.36,0.0,-0.39642546,0.5356881,0.45543295,0.26675338,-0.39642546,0.0,1
3.9445112,15.974384,47.862125,5856.501,0.38742697,2.663619,7.961355,1.5676668,0.22727273,0.0,-0.7777445,0.6257027,0.5318993,0.21012086,-0.7777445,0.0,1
4.516722,16.840263,56.529213,6434.5034,0.41395763,2.9342113,7.9618263,1.6403772,0.34375,0.0,-0.49163896,0.55876577,0.4755582,0.24407564,-0.49163896,0.0,1
4.6920743,17.093859,59.140293,6567.927,0.41670433,2.9777746,7.963374,1.6241274,0.35955057,0.0,-0.40396288,0.5375937,0.45719582,0.2628789,-0.40396288,0.0,1
3.76207,17.21887,45.14945,5646.1016,0.37870967,2.6234553,7.9615207,1.6413054,0.22857143,0.0,-0.8689651,0.6465494,0.54982966,0.19004917,-0.8689651,0.0,1
4.326793,15.965557,53.369236,6217.9336,0.4066714,2.8453436,7.958291,1.6318045,0.28,0.0,-0.5866033,0.5812693,0.494267,0.23183751,-0.5866033,0.0,1
3.9072905,17.45046,47.37386,5824.6245,0.39112762,2.7134335,7.961407,1.6174489,0.26086956,0.0,-0.7963548,0.63009286,0.53585064,0.19495185,-0.7963548,0.0,1
3.7809513,17.223331,45.410946,5666.68,0.3808532,2.6570315,7.960201,1.6294832,0.24285714,0.0,-0.85952437,0.64442056,0.5480944,0.18589886,-0.85952437,0.0,1
4.76035,16.954096,60.24062,6629.937,0.41394186,2.9936965,7.9635653,1.648505,0.375,0.0,-0.36982486,0.529241,0.45001507,0.26842317,-0.36982486,0.0,1
4.8858395,16.551441,62.249638,6732.128,0.4158698,3.0009706,7.959996,1.6527086,0.3859649,0.0,-0.30708036,0.5137565,0.43723986,0.2859228,-0.30708036,0.0,1
4.340023,17.504534,53.91691,6288.749,0.40735576,2.8768702,7.9610558,1.6173854,0.31304348,0.0,-0.57998854,0.5798395,0.49311504,0.22990906,-0.57998854,0.0,1
3.677312,17.849924,43.94937,5546.0757,0.37182575,2.5996091,7.9627833,1.3900734,0.22834645,0.0,-0.91134405,0.65610975,0.5579742,0.17978494,-0.91134405,0.0,1
4.0509233,17.349508,49.353992,5966.5137,0.39573786,2.7596083,7.9600987,1.599919,0.27272728,0.0,-0.7245383,0.61360705,0.52183163,0.2087629,-0.7245383,0.0,1
3.758437,16.5627,45.20484,5646.8496,0.37645757,2.613243,7.962365,1.6657038,0.22222222,0.0,-0.87078154,0.6468837,0.54984367,0.19787706,-0.87078154,0.0,1
3.493,16.387701,41.454098,5345.949,0.3596098,2.4472456,7.96041,1.6358132,0.17857143,0.0,-1.0035,0.6764894,0.5753669,0.19214532,-1.0035,0.0,1
4.500558,16.637518,56.28041,6418.909,0.41159537,2.9095123,7.959784,1.6145833,0.32692307,0.0,-0.499721,0.5606772,0.4772821,0.24828781,-0.499721,0.0,1
4.300965,15.988072,52.95669,6187.917,0.40366247,2.8432808,7.9574103,1.6625968,0.28,0.0,-0.5995175,0.58427155,0.49695858,0.2329708,-0.5995175,0.0,1
4.4436936,17.509077,55.4585,6375.651,0.4100916,2.9121726,7.962018,1.5137974,0.3305785,0.0,-0.52815324,0.5675343,0.48245332,0.23631574,-0.52815324,0.0,1
3.5200133,17.655964,41.788197,5370.6094,0.36134717,2.4989665,7.9579673,1.6134001,0.2020202,0.0,-0.9899934,0.67361385,0.57263213,0.18086882,-0.9899934,0.0,1
4.5047274,15.719292,55.93562,6364.625,0.41239882,2.9072196,7.9578404,1.6789894,0.33333334,0.0,-0.49763644,0.56002986,0.47699925,0.24449687,-0.49763644,0.0,1
3.7044053,17.246721,44.294624,5569.661,0.37390837,2.596825,7.961111,1.6355184,0.22857143,0.0,-0.8977974,0.65303063,0.5554493,0.18849461,-0.8977974,0.0,1
4.442563,17.546787,55.245014,6348.8765,0.41031462,2.9110992,7.966004,1.6016073,0.328,0.0,-0.5287186,0.56767327,0.4826706,0.23943877,-0.5287186,0.0,1
4.5795603,17.302866,57.53057,6488.121,0.4132937,2.9489717,7.9633913,1.6340538,0.34615386,0.0,-0.46021995,0.55123657,0.46879438,0.2528007,-0.46021995,0.0,1
3.4876518,16.706774,41.26028,5335.215,0.35548532,2.474265,7.9571195,1.615409,0.18421052,0.0,-1.0061741,0.67707884,0.5757968,0.18383278,-1.0061741,0.0,1
3.8602636,16.4375,46.73063,5778.945,0.3850906,2.6480386,7.961065,1.6473446,0.24242425,0.0,-0.81986827,0.6353416,0.54020894,0.20662948,-0.81986827,0.0,1
4.1584454,16.813726,50.908543,6065.1914,0.40251,2.7995963,7.9554353,1.5995905,0.2777778,0.0,-0.6707773,0.60108614,0.51129353,0.21565698,-0.6707773,0.0,1
4.7318006,15.744102,59.869167,6609.206,0.4172934,2.963865,7.9591527,1.5587429,0.33333334,0.0,-0.38409972,0.53256977,0.4523377,0.26656097,-0.38409972,0.0,1
3.528238,16.355577,42.005627,5383.258,0.36226365,2.4855902,7.9593515,1.6729755,0.18518518,0.0,-0.985881,0.6725813,0.5718234,0.19305621,-0.985881,0.0,1
4.638262,15.923639,58.168777,6501.623,0.4131155,2.9434369,7.9581604,1.6284505,0.33333334,0.0,-0.43086916,0.54397947,0.46231663,0.2648967,-0.43086916,0.0,1
3.9511542,16.455431,48.05797,5885.379,0.38846222,2.6973348,7.9606724,1.5723126,0.25714287,0.0,-0.7744228,0.6249973,0.5311107,0.2044552,-0.7744228,0.0,1
4.0444875,16.678068,49.234844,5942.8213,0.39502206,2.7432828,7.959726,1.621545,0.26666668,0.0,-0.7277564,0.6142899,0.5218402,0.21258783,-0.7277564,0.0,1
3.8700683,16.37132,46.517605,5742.3774,0.38092133,2.6843417,7.9587693,1.6735219,0.2580645,0.0,-0.8149658,0.634192,0.53907853,0.19720227,-0.8149658,0.0,1
3.8993287,16.754017,47.132042,5805.7134,0.384151,2.6982286,7.962488,1.6633335,0.26086956,0.0,-0.8003356,0.63093835,0.53622156,0.19676389,-0.8003356,0.0,1
4.473298,17.485088,55.762035,6384.7803,0.4106764,2.9216769,7.9671884,1.6399934,0.33613446,0.0,-0.513351,0.56399876,0.4797585,0.24156903,-0.513351,0.0,1
4.6248274,17.090641,58.08264,6516.5874,0.41241094,2.9632277,7.9597273,1.595872,0.3488372,0.0,-0.4375864,0.5457479,0.46433625,0.2557235,-0.4375864,0.0,1
3.7285132,17.771069,44.804768,5623.376,0.37512407,2.6282103,7.9634094,1.6223181,0.23529412,0.0,-0.8857434,0.6503603,0.552842,0.18303946,-0.8857434,0.0,1
4.463239,16.93177,55.576733,6367.6074,0.4103993,2.9234602,7.9616404,1.0803913,0.33333334,0.0,-0.5183804,0.56516635,0.4806551,0.23289867,-0.5183804,0.0,1
4.843879,16.11122,61.649563,6702.119,0.4176963,3.01362,7.964706,1.6676553,0.3888889,0.0,-0.3280603,0.518898,0.4409411,0.27624315,-0.3280603,0.0,1
4.005425,16.148472,48.933243,5938.3364,0.39376068,2.7344036,7.9582,1.6617026,0.26923078,0.0,-0.7472874,0.61871195,0.5257791,0.2081295,-0.7472874,0.0,1
4.26672,16.955246,52.75768,6222.5024,0.40261704,2.8523962,7.9646554,1.4149123,0.30769232,0.0,-0.61664003,0.58845043,0.5003764,0.21925692,-0.61664003,0.0,1
3.7301533,16.219337,44.59,5596.4297,0.3782541,2.606174,7.9569035,1.5609316,0.23076923,0.0,-0.88492334,0.65004027,0.5523524,0.17965114,-0.88492334,0.0,1
4.0101695,16.652271,48.809902,5936.0503,0.39092806,2.7481558,7.958294,1.6422259,0.25581396,0.0,-0.74491537,0.6182435,0.5256871,0.20700143,-0.74491537,0.0,1
4.0960536,17.221882,50.079178,6013.171,0.3950763,2.774286,7.962765,1.6377851,0.278481,0.0,-0.7019733,0.6083806,0.5173205,0.21223494,-0.7019733,0.0,1
3.8942842,17.403847,47.127384,5802.8203,0.38304037,2.6899338,7.9600406,1.6060799,0.25,0.0,-0.80285794,0.631566,0.5367055,0.19732754,-0.80285794,0.0,1
3.8747413,17.364334,46.90518,5796.564,0.3869887,2.6797452,7.965838,1.5741192,0.25,0.0,-0.8126294,0.6337911,0.53863794,0.19590442,-0.8126294,0.0,1
3.911694,16.567553,47.32664,5818.217,0.3827249,2.7026722,7.960508,1.3306924,0.25641027,0.0,-0.794153,0.6295398,0.5349579,0.18841136,-0.794153,0.0,1
3.7706378,16.192919,45.397133,5678.1255,0.38243568,2.644124,7.9585223,1.6731857,0.24,0.0,-0.86468107,0.64548016,0.5486395,0.18662302,-0.86468107,0.0,1
4.147488,17.401562,51.000244,6102.8125,0.39909086,2.8151152,7.961174,1.6200168,0.29166666,0.0,-0.6762559,0.60240996,0.5121596,0.21089172,-0.6762559,0.0,1
4.1047745,15.367509,50.424652,6081.5273,0.39879507,2.6639328,7.9578114,1.5666819,0.23076923,0.0,-0.69761276,0.6070099,0.5168023,0.23588365,-0.69761276,0.0,1
3.8061805,14.746209,45.577324,5655.815,0.3707848,2.4222803,7.9525995,1.673091,0.16666667,0.0,-0.8469098,0.6407348,0.5442216,0.28471693,-0.8469098,0.0,1
4.778341,17.251598,60.547543,6651.224,0.41496477,2.9998863,7.961204,1.6534427,0.37962964,0.0,-0.3608296,0.52705896,0.44805342,0.27239296,-0.3608296,0.0,1
4.8668456,16.544907,61.843433,6713.4834,0.41755468,3.0213377,7.964568,1.6177387,0.39285713,0.0,-0.31657714,0.5161182,0.43869716,0.2782109,-0.31657714,0.0,1
3.4769235,16.889217,41.253536,5331.977,0.3579417,2.4543624,7.960269,1.5557289,0.19565217,0.0,-1.0115383,0.67832273,0.57701105,0.18069865,-1.0115383,0.0,1
4.1619253,16.874723,51.066154,6077.2695,0.400451,2.810766,7.961355,1.6296861,0.28070176,0.0,-0.66903734,0.600701,0.5108757,0.21674968,-0.66903734,0.0,1
4.1718807,17.486301,51.275486,6107.0767,0.39853933,2.8151388,7.965523,1.593232,0.29245284,0.0,-0.6640597,0.59957933,0.50964665,0.21330397,-0.6640597,0.0,1
4.8682284,15.344441,62.16161,6726.2773,0.42585692,2.9520574,7.957208,1.6636044,0.3529412,0.0,-0.31588587,0.5156941,0.43903223,0.2982877,-0.31588587,0.0,1
4.2850103,17.59182,52.981228,6218.451,0.4054581,2.8623438,7.9628983,1.4031838,0.3089431,0.0,-0.6074949,0.58633476,0.49854013,0.22145905,-0.6074949,0.0,1
4.141237,16.97277,50.83439,6088.0796,0.400934,2.7909064,7.960102,1.6055745,0.2857143,0.0,-0.67938155,0.60311705,0.51324743,0.21347821,-0.67938155,0.0,1
4.052009,17.345984,49.597786,6003.2725,0.3950204,2.7590432,7.96404,1.5988263,0.27272728,0.0,-0.7239954,0.61347693,0.52142525,0.20786439,-0.7239954,0.0,1
3.7275028,17.464655,44.709877,5600.2925,0.375342,2.6145332,7.9645844,1.6131203,0.22727273,0.0,-0.8862486,0.65046424,0.55365354,0.18707094,-0.8862486,0.0,1
4.2345905,14.817643,52.38338,6195.0527,0.40254682,2.6394017,7.958491,1.6195486,0.25,0.0,-0.6327047,0.59162456,0.5023791,0.26303986,-0.6327047,0.0,1
4.684189,16.000784,59.1311,6582.237,0.4156754,2.9723396,7.960009,1.6589686,0.36666667,0.0,-0.4079056,0.5384139,0.45815513,0.26062158,-0.4079056,0.0,1
3.9031987,17.339907,47.255817,5812.649,0.3867997,2.6905594,7.962108,1.5956117,0.25301206,0.0,-0.7984006,0.6305501,0.53621286,0.19746082,-0.7984006,0.0,1
4.1503544,17.550217,50.852734,6071.726,0.40072814,2.8062582,7.962132,1.413464,0.2857143,0.0,-0.67482275,0.60208535,0.5123517,0.21239814,-0.67482275,0.0,1
4.5286965,15.501477,56.74062,6463.119,0.4087941,2.9136999,7.9614167,1.6404657,0.3529412,0.0,-0.48565182,0.55709684,0.47342193,0.2531255,-0.48565182,0.0,1
4.7429895,15.024157,60.31114,6685.756,0.41756266,2.862593,7.958355,1.586367,0.33333334,0.0,-0.37850523,0.53091764,0.45197594,0.2886091,-0.37850523,0.0,1
4.6337595,14.974224,58.662876,6570.136,0.41840914,2.881931,7.9562554,1.6153138,0.27272728,0.0,-0.43312028,0.54420424,0.462495,0.26375186,-0.43312028,0.0,1
4.54513,17.17059,56.918453,6459.3584,0.4104577,2.937904,7.9642854,1.5679961,0.34444445,0.0,-0.47743514,0.5553782,0.47236198,0.24788448,-0.47743514,0.0,1
4.1507044,17.612366,50.963657,6092.782,0.39965308,2.8083785,7.9618073,1.5884677,0.2857143,0.0,-0.67464787,0.6020515,0.51190734,0.21280822,-0.67464787,0.0,1
4.2192597,17.59656,51.85689,6132.9106,0.40110996,2.834708,7.9656057,1.6157889,0.3,0.0,-0.64037025,0.5940519,0.50511694,0.2191501,-0.64037025,0.0,1
4.855546,17.34029,61.88297,6728.317,0.4170412,3.022614,7.9672093,1.6213416,0.3902439,0.0,-0.3222269,0.5175602,0.44036508,0.27629393,-0.3222269,0.0,1
4.1873827,17.668148,51.476887,6118.6543,0.40083358,2.8317368,7.9637084,1.6460842,0.2992126,0.0,-0.6563087,0.59777963,0.508528,0.2150263,-0.6563087,0.0,1
4.542725,15.3502655,57.08996,6500.7915,0.4136012,2.9063532,7.9590282,1.6649762,0.33333334,0.0,-0.47863755,0.5553553,0.47207344,0.24503413,-0.47863755,0.0,1
4.6321526,17.00397,58.13716,6511.0425,0.41333988,2.95509,7.962217,1.6515718,0.35443038,0.0,-0.4339238,0.54485154,0.46317253,0.25988597,-0.4339238,0.0,1
4.7246537,16.429115,59.450912,6583.2866,0.41281348,2.9635365,7.960036,1.5903512,0.3617021,0.0,-0.38767302,0.5335429,0.45392454,0.2672783,-0.38767302,0.0,1
3.8666797,17.536716,46.782337,5788.794,0.38238204,2.688429,7.959665,1.5146389,0.25252524,0.0,-0.81666017,0.63471705,0.5393746,0.19295648,-0.81666017,0.0,1
4.2685184,17.244047,52.76941,6206.272,0.40526652,2.8463132,7.960754,1.6546807,0.30232558,0.0,-0.61574084,0.58826023,0.5003814,0.22614427,-0.61574084,0.0,1
3.9720225,17.639317,48.272434,5894.3154,0.38901043,2.7331285,7.9622045,1.5756669,0.2631579,0.0,-0.7639888,0.6226817,0.52955973,0.20137201,-0.7639888,0.0,1
3.9564726,17.703442,48.04179,5870.5747,0.388469,2.7304218,7.9596,1.5761796,0.2644628,0.0,-0.7717636,0.6244819,0.5311155,0.19790027,-0.7717636,0.0,1
4.1396995,17.37724,50.72583,6070.0635,0.3986046,2.7989192,7.963045,1.598328,0.28723404,0.0,-0.68015015,0.6033178,0.5131758,0.2116871,-0.68015015,0.0,1
4.540635,16.549355,56.89945,6448.2188,0.4135202,2.9319012,7.9637194,1.6549687,0.33333334,0.0,-0.47968248,0.5558562,0.47239348,0.25325254,-0.47968248,0.0,1
3.4928968,15.600789,41.239212,5293.541,0.35390848,2.3770418,7.952656,1.6343281,0.15384616,0.0,-1.0035516,0.67616856,0.5749776,0.2150862,-1.0035516,0.0,1
3.7849333,16.74303,45.752254,5720.1904,0.38223222,2.619838,7.9602604,1.6002666,0.22727273,0.0,-0.8575334,0.6439085,0.54777724,0.19530624,-0.8575334,0.0,1
4.010151,17.583145,48.78808,5922.496,0.39180285,2.759153,7.961504,1.6455903,0.27522936,0.0,-0.7449245,0.61832297,0.5258417,0.20214029,-0.7449245,0.0,1
4.116777,16.234587,50.383823,6041.7817,0.39937362,2.7511778,7.9624543,1.6478497,0.26666668,0.0,-0.69161147,0.6058431,0.51509273,0.22137316,-0.69161147,0.0,1
4.3750553,17.23149,54.31572,6299.8965,0.4074532,2.8867235,7.96108,1.6287755,0.31460676,0.0,-0.5624724,0.57568157,0.48978657,0.2328645,-0.5624724,0.0,1
3.708575,17.530302,44.546555,5616.724,0.37726155,2.6057,7.9617295,1.6400889,0.22580644,0.0,-0.89571244,0.6525873,0.5550878,0.1870189,-0.89571244,0.0,1
3.495833,17.541277,41.520744,5356.774,0.35670972,2.4963336,7.965378,1.6016375,0.20454545,0.0,-1.0020835,0.67627925,0.57503116,0.1741063,-1.0020835,0.0,1
4.5839863,15.575901,57.42327,6479.7373,0.41813195,2.8833904,7.960231,1.6534168,0.31578946,0.0,-0.45800683,0.55045617,0.46836463,0.26537588,-0.45800683,0.0,1
4.1500797,16.783405,50.856228,6074.118,0.3975201,2.7988377,7.963545,1.6384985,0.28846154,0.0,-0.6749601,0.6020688,0.5120342,0.21519269,-0.6749601,0.0,1
4.870032,15.863162,61.976242,6714.9053,0.41857013,2.9917326,7.959624,1.5460933,0.37931034,0.0,-0.31498414,0.5156133,0.43851438,0.27646655,-0.31498414,0.0,1
4.0020533,13.904722,49.17177,5959.179,0.38127863,2.5147967,7.055305,1.7179985,0.0,0.0,-0.7489734,0.61728287,0.52339673,0.2812498,-0.7489734,0.0,1
4.6294146,16.668304,58.297676,6544.804,0.4150084,2.942164,7.9640646,1.6337565,0.3508772,0.0,-0.43529263,0.5451533,0.4634911,0.25873846,-0.43529263,0.0,1
4.415099,16.949299,54.826435,6320.7563,0.40602177,2.8902674,7.959062,1.6048629,0.32352942,0.0,-0.5424504,0.5709114,0.48551935,0.24066238,-0.5424504,0.0,1
3.6882048,17.34304,44.235622,5588.9277,0.37104046,2.5896878,7.9624395,1.4978465,0.22077923,0.0,-0.9058977,0.6548664,0.55624163,0.18559468,-0.9058977,0.0,1
7.9974294,5.5387435,127.55261,5475.1504,-0.0020464864,0.017886888,7.9606895,7.8783135,1.0,1.0,1.1355125,0.0044217976,0.003916504,0.9977503,1.1355125,0.0,1
7.983893,5.6326394,127.89925,5508.681,-0.022244396,0.28358248,7.956764,7.2986784,0.75,1.0,1.0968366,0.0055666002,0.0034992842,0.96359587,1.0968366,0.0,1
7.999335,5.4886146,127.46354,5467.3276,0.00096839963,0.004178135,7.9600973,7.939919,1.0,1.0,1.140957,0.004192391,0.0040011476,0.9994747,1.140957,0.0,1
7.99914,5.598614,127.584564,5468.8477,-0.0012724514,0.09197723,7.9622846,7.259738,0.98214287,1.0,1.1403998,0.004219858,0.0037411514,0.98841774,1.1403998,0.0,1
7.9994726,5.7232013,127.53787,5462.2847,-0.00026214452,0.004466698,7.9651155,7.936183,1.0,1.0,1.1413509,0.0042482065,0.0039488776,0.99943846,1.1413509,0.0,1
7.999257,5.697748,127.36547,5463.501,0.0041559953,0.009186339,7.9636993,7.8846126,1.0,1.0,1.1407338,0.0042721126,0.0039568283,0.9988451,1.1407338,0.0,1
7.9992127,5.669467,127.42934,5484.278,0.0016555011,0.0047111916,7.9636016,7.9312983,1.0,1.0,1.1406082,0.0042322604,0.0040433356,0.9994077,1.1406082,0.0,1
7.9982057,5.598136,127.65014,5435.2563,0.0029362051,0.008221324,7.960545,7.91536,1.0,1.0,1.1377299,0.0044168467,0.0038255053,0.99896616,1.1377299,0.0,1
7.999648,5.5440106,127.616104,5448.6724,0.00046989458,0.004857424,7.9649415,7.9305797,1.0,1.0,1.1418519,0.0041221897,0.0038028993,0.99938935,1.1418519,0.0,1
7.999424,5.4602547,127.56258,5454.3784,-0.0003114548,0.004725586,7.963338,7.9379573,1.0,1.0,1.1412116,0.004210971,0.0039520576,0.99940586,1.1412116,0.0,1
7.999175,5.592813,127.235825,5474.3813,0.00084191596,0.027467288,7.9627013,7.74475,1.0,1.0,1.1404998,0.004323517,0.0038369775,0.99654514,1.1404998,0.0,1
7.9982343,5.6331906,127.577805,5469.2095,-0.0043611177,0.0047410913,7.9621696,7.9436536,1.0,1.0,1.1378129,0.004503831,0.0040640393,0.99940395,1.1378129,0.0,1
7.999298,5.5493526,127.61679,5458.5254,0.0024604062,0.011953265,7.964912,7.862269,1.0,1.0,1.1408517,0.004283557,0.003991425,0.9984971,1.1408517,0.0,1
7.9995675,5.5893846,127.40699,5461.8496,-0.00049986754,0.0049476703,7.9630613,7.9250374,1.0,1.0,1.1416214,0.0041456255,0.004066906,0.99937797,1.1416214,0.0,1
7.9995856,5.5734267,127.35962,5462.811,0.0006022906,0.0048488495,7.9637895,7.92904,1.0,1.0,1.1416739,0.0041399715,0.00402182,0.9993904,1.1416739,0.0,1
7.9935617,5.5760975,127.11993,5429.0474,0.008406046,0.08466163,7.95958,7.698462,1.0,1.0,1.1244621,0.005076488,0.0036115844,0.9893135,1.1244621,0.0,1
7.9994297,5.44825,127.49189,5465.085,0.0011743335,0.0048800525,7.964435,7.932967,1.0,1.0,1.1412275,0.0041667377,0.003996263,0.9993865,1.1412275,0.0,1
7.999601,5.61921,127.45431,5440.6445,-0.0005531785,0.004265777,7.964359,7.941445,1.0,1.0,1.1417164,0.004199636,0.0038826521,0.99946374,1.1417164,0.0,1
7.998679,5.536594,127.67341,5454.6616,-0.0032886767,0.0046923677,7.9643846,7.9400764,1.0,1.0,1.1390835,0.0043742126,0.004062833,0.99941015,1.1390835,0.0,1
7.999648,5.4201436,127.435295,5463.3022,-0.0015737751,0.0046388246,7.9620275,7.9326973,1.0,1.0,1.1418512,0.004181189,0.0040034596,0.99941677,1.1418512,0.0,1
7.998636,5.581278,127.39745,5455.5894,0.0026707083,0.018963182,7.960998,7.843226,1.0,1.0,1.1389599,0.0042671524,0.0038546883,0.99761534,1.1389599,0.0,1
7.9993877,5.548665,127.172516,5472.588,0.0046764854,0.0048834146,7.9637537,7.9344196,1.0,1.0,1.1411078,0.004203589,0.0041174092,0.9993861,1.1411078,0.0,1
7.9981923,5.569102,127.40945,5449.5757,0.0027388907,0.008884126,7.9633923,7.9133043,1.0,1.0,1.1376929,0.0043302043,0.00398612,0.998883,1.1376929,0.0,1
7.9985394,5.6361537,127.61883,5469.748,0.0011452669,0.004382752,7.9600286,7.942921,1.0,1.0,1.1386836,0.004324934,0.0037029805,0.99944896,1.1386836,0.0,1
7.9995933,5.4811416,127.40297,5461.152,0.002059027,0.0059514944,7.963088,7.9094915,1.0,1.0,1.1416953,0.004174617,0.0038892427,0.9992517,1.1416953,0.0,1
7.99957,5.5642242,127.46626,5452.5283,-0.0002446929,0.025922412,7.9646115,7.688417,1.0,1.0,1.1416289,0.0042352322,0.0036535286,0.99674,1.1416289,0.0,1
7.999075,5.5361643,127.43823,5443.114,-0.005024641,0.0039545028,7.9647703,7.9457583,1.0,1.0,1.1402142,0.004343757,0.0037639304,0.9995028,1.1402142,0.0,1
7.999521,5.631278,127.42089,5455.921,0.0015519862,0.004026589,7.9624414,7.9437566,1.0,1.0,1.1414874,0.0042096144,0.0037908158,0.9994938,1.1414874,0.0,1
7.9996367,5.48714,127.45731,5458.538,-0.00019176696,0.0041042394,7.9631014,7.9339523,1.0,1.0,1.1418196,0.004198102,0.0037837408,0.99948406,1.1418196,0.0,1
7.9974427,5.436711,127.98026,5461.6963,-0.0026307553,0.005580303,7.958385,7.9365726,1.0,1.0,1.1355513,0.0045987656,0.0040278398,0.9992984,1.1355513,0.0,1
7.9980135,5.5100293,127.52808,5465.1543,-0.0036378184,0.0039740647,7.960976,7.9468975,1.0,1.0,1.1371818,0.0044299136,0.003905509,0.9995004,1.1371818,0.0,1
7.999381,5.670608,127.42239,5456.1113,0.0014647986,0.007211378,7.964508,7.899175,1.0,1.0,1.141089,0.0041793045,0.0038890452,0.99909335,1.141089,0.0,1
7.9976835,5.5768805,127.8523,5465.136,-0.0050310832,0.39040256,7.9660187,6.121928,0.95238096,1.0,1.136239,0.004634146,0.004061025,0.9503795,1.136239,0.0,1
7.9962516,5.3651576,127.40399,5440.817,0.0014680371,0.4317123,7.963946,6.454685,0.90909094,1.0,1.1321471,0.004722493,0.003967964,0.94479257,1.1321471,0.0,1
7.999554,5.5128746,127.44729,5479.873,0.0006340909,0.0074413354,7.964046,7.891567,1.0,1.0,1.1415836,0.0041708937,0.0041458537,0.99906445,1.1415836,0.0,1
7.999628,5.5458627,127.526825,5461.7256,0.00027031597,0.0044058543,7.964242,7.938711,1.0,1.0,1.1417941,0.0041290843,0.0038523385,0.9994461,1.1417941,0.0,1
7.999004,5.51804,127.4444,5453.6553,0.0023554147,0.0043920097,7.9652777,7.9461164,1.0,1.0,1.1400112,0.004375369,0.0039634607,0.9994479,1.1400112,0.0,1
7.9989905,5.516362,127.688446,5466.3057,0.0015627313,0.0120936455,7.9626026,7.877477,1.0,1.0,1.139973,0.0043604732,0.0040172846,0.99847937,1.139973,0.0,1
